Time,Id
14.939,-0.006244826
14.94,-0.006247347
14.941,-0.00624876
14.942,-0.006250699
14.943,-0.006251613
14.944,-0.006252998
14.945,-0.006254245
14.946,-0.00625491
14.947,-0.006256295
14.948,-0.006257015
14.949,-0.006258013
14.95,-0.006258594
14.951,-0.006259785
14.952,-0.00626034
14.953,-0.006261004
14.954,-0.006261891
14.955,-0.006262389
14.956,-0.006262888
14.957,-0.006263719
14.958,-0.006264162
14.959,-0.006264606
14.96,-0.006265077
14.961,-0.006265908
14.962,-0.006266019
14.963,-0.006266822
14.964,-0.006266739
14.965,-0.006266877
14.966,-0.006267404
14.967,-0.006267764
14.968,-0.006268179
14.969,-0.006268512
14.97,-0.006268761
14.971,-0.00626926
14.972,-0.006269481
14.973,-0.006270008
14.974,-0.006270091
14.975,-0.006270451
14.976,-0.006270728
14.977,-0.006271143
14.978,-0.006271227
14.979,-0.006271143
14.98,-0.006271919
14.981,-0.006272085
14.982,-0.006272279
14.983,-0.006272639
14.984,-0.006272639
14.985,-0.006272778
14.986,-0.006272944
14.987,-0.006273083
14.988,-0.006273637
14.989,-0.006273664
14.99,-0.006274191
14.991,-0.006273969
14.992,-0.00627444
14.993,-0.006274412
14.994,-0.006274717
14.995,-0.006274828
14.996,-0.00627505
14.997,-0.006275022
14.998,-0.006275077
14.999,-0.006275216
15,-0.006275659
15.001,-0.006212968
15.002,-0.005558415
15.003,-0.004575561
15.004,-0.003129716
15.005,-0.001623036
15.006,-0.000650016
15.007,-0.000224175
15.008,-7.20607E-05
15.009,-2.14483E-05
15.01,-5.02079E-06
15.011,-1.45161E-07
15.012,1.15685E-06
15.013,1.76631E-06
15.014,1.57239E-06
15.015,1.7109E-06
15.016,1.7386E-06
15.017,1.82171E-06
15.018,1.79401E-06
15.019,1.84941E-06
15.02,1.7386E-06
15.021,1.84941E-06
15.022,1.84941E-06
15.023,1.84941E-06
15.024,1.84941E-06
15.025,2.20955E-06
15.026,1.98793E-06
15.027,2.09874E-06
15.028,2.09874E-06
15.029,2.18184E-06
15.03,2.29265E-06
15.031,2.20955E-06
15.032,2.18184E-06
15.033,2.18184E-06
15.034,2.26495E-06
15.035,2.20955E-06
15.036,1.98793E-06
15.037,2.15414E-06
15.038,2.15414E-06
15.039,2.29265E-06
15.04,1.98793E-06
15.041,2.23725E-06
15.042,2.34806E-06
15.043,2.40346E-06
15.044,2.37576E-06
15.045,2.32036E-06
15.046,2.37576E-06
15.047,2.32036E-06
15.048,2.51427E-06
15.049,2.32036E-06
15.05,2.32036E-06
15.051,2.23725E-06
15.052,2.26495E-06
15.053,2.26495E-06
15.054,2.04333E-06
15.055,2.40346E-06
15.056,2.34806E-06
15.057,2.20955E-06
15.058,2.37576E-06
15.059,2.48657E-06
15.06,2.40346E-06
15.061,2.45887E-06
15.062,2.48657E-06
15.063,2.59738E-06
15.064,2.29265E-06
15.065,2.54197E-06
15.066,2.37576E-06
15.067,2.40346E-06
15.068,2.34806E-06
15.069,2.29265E-06
15.07,2.32036E-06
15.071,2.12644E-06
15.072,2.45887E-06
15.073,2.23725E-06
15.074,2.34806E-06
15.075,2.43116E-06
15.076,2.45887E-06
15.077,2.54197E-06
15.078,2.54197E-06
15.079,2.65278E-06
15.08,2.34806E-06
15.081,2.51427E-06
15.082,2.48657E-06
15.083,2.34806E-06
15.084,2.43116E-06
15.085,2.40346E-06
15.086,2.26495E-06
15.087,2.23725E-06
15.088,2.40346E-06
15.089,2.40346E-06
15.09,2.40346E-06
15.091,2.48657E-06
15.092,2.48657E-06
15.093,2.54197E-06
15.094,2.54197E-06
15.095,2.56968E-06
15.096,2.56968E-06
15.097,2.59738E-06
15.098,2.54197E-06
15.099,2.48657E-06
15.1,2.43116E-06
15.101,-0.000115498
15.102,-0.001054666
15.103,-0.001945077
15.104,-0.002665673
15.105,-0.003229389
15.106,-0.003687394
15.107,-0.004087804
15.108,-0.004449931
15.109,-0.00477319
15.11,-0.005052431
15.111,-0.0052843
15.112,-0.005472067
15.113,-0.005621522
15.114,-0.005739146
15.115,-0.005832448
15.116,-0.005906275
15.117,-0.00596517
15.118,-0.00601243
15.119,-0.006050411
15.12,-0.006082047
15.121,-0.006107838
15.122,-0.006128753
15.123,-0.006146898
15.124,-0.006161303
15.125,-0.006173991
15.126,-0.006184463
15.127,-0.006193632
15.128,-0.006201638
15.129,-0.006208453
15.13,-0.006214631
15.131,-0.006219672
15.132,-0.006224409
15.133,-0.006228343
15.134,-0.006232
15.135,-0.006235158
15.136,-0.006238233
15.137,-0.006240449
15.138,-0.006242804
15.139,-0.006244688
15.14,-0.006246765
15.141,-0.006248704
15.142,-0.006249951
15.143,-0.006251558
15.144,-0.006252361
15.145,-0.006253774
15.146,-0.006254854
15.147,-0.006255796
15.148,-0.006256766
15.149,-0.006257874
15.15,-0.006258567
15.151,-0.006259508
15.152,-0.006260423
15.153,-0.00626106
15.154,-0.006261558
15.155,-0.006262334
15.156,-0.00626275
15.157,-0.00626311
15.158,-0.006263747
15.159,-0.006264162
15.16,-0.006264716
15.161,-0.006265354
15.162,-0.006265908
15.163,-0.006266157
15.164,-0.006266462
15.165,-0.006266822
15.166,-0.006267376
15.167,-0.006267653
15.168,-0.006268124
15.169,-0.006268262
15.17,-0.006268373
15.171,-0.006269038
15.172,-0.006269121
15.173,-0.006269564
15.174,-0.006269841
15.175,-0.00626998
15.176,-0.006270229
15.177,-0.006270451
15.178,-0.006270866
15.179,-0.00627095
15.18,-0.006271504
15.181,-0.006271642
15.182,-0.006272279
15.183,-0.006272529
15.184,-0.006272556
15.185,-0.006272916
15.186,-0.006272833
15.187,-0.006273027
15.188,-0.006272972
15.189,-0.006273664
15.19,-0.006273387
15.191,-0.00627372
15.192,-0.006273914
15.193,-0.006274135
15.194,-0.006274246
15.195,-0.006274412
15.196,-0.00627505
15.197,-0.006274579
15.198,-0.00627516
15.199,-0.006275327
15.2,-0.006275493
15.201,-0.00621391
15.202,-0.005560216
15.203,-0.004579273
15.204,-0.003135977
15.205,-0.001628355
15.206,-0.00065262
15.207,-0.00022531
15.208,-7.24485E-05
15.209,-2.14483E-05
15.21,-5.04849E-06
15.211,-1.17458E-07
15.212,1.18456E-06
15.213,1.48928E-06
15.214,1.46158E-06
15.215,1.46158E-06
15.216,1.54469E-06
15.217,1.62779E-06
15.218,1.7386E-06
15.219,1.76631E-06
15.22,1.79401E-06
15.221,2.01563E-06
15.222,1.82171E-06
15.223,2.12644E-06
15.224,2.01563E-06
15.225,2.12644E-06
15.226,2.09874E-06
15.227,1.98793E-06
15.228,2.07103E-06
15.229,2.12644E-06
15.23,2.07103E-06
15.231,2.12644E-06
15.232,1.93252E-06
15.233,2.09874E-06
15.234,2.07103E-06
15.235,2.23725E-06
15.236,2.18184E-06
15.237,2.15414E-06
15.238,2.18184E-06
15.239,2.32036E-06
15.24,2.32036E-06
15.241,2.43116E-06
15.242,2.32036E-06
15.243,2.26495E-06
15.244,2.34806E-06
15.245,2.32036E-06
15.246,2.15414E-06
15.247,2.29265E-06
15.248,2.09874E-06
15.249,2.23725E-06
15.25,2.18184E-06
15.251,2.29265E-06
15.252,2.26495E-06
15.253,2.26495E-06
15.254,2.43116E-06
15.255,2.37576E-06
15.256,2.43116E-06
15.257,2.48657E-06
15.258,2.37576E-06
15.259,2.51427E-06
15.26,2.45887E-06
15.261,2.43116E-06
15.262,2.37576E-06
15.263,2.32036E-06
15.264,2.29265E-06
15.265,2.40346E-06
15.266,2.23725E-06
15.267,2.29265E-06
15.268,2.37576E-06
15.269,2.37576E-06
15.27,2.37576E-06
15.271,2.26495E-06
15.272,2.45887E-06
15.273,2.54197E-06
15.274,2.45887E-06
15.275,2.48657E-06
15.276,2.51427E-06
15.277,2.48657E-06
15.278,2.40346E-06
15.279,2.37576E-06
15.28,2.32036E-06
15.281,2.29265E-06
15.282,2.32036E-06
15.283,2.37576E-06
15.284,2.40346E-06
15.285,2.43116E-06
15.286,2.29265E-06
15.287,2.54197E-06
15.288,2.56968E-06
15.289,2.56968E-06
15.29,2.68049E-06
15.291,2.73589E-06
15.292,2.43116E-06
15.293,2.45887E-06
15.294,2.59738E-06
15.295,2.43116E-06
15.296,2.32036E-06
15.297,2.48657E-06
15.298,2.34806E-06
15.299,2.37576E-06
15.3,2.45887E-06
15.301,-0.000114667
15.302,-0.001053031
15.303,-0.001943664
15.304,-0.002664426
15.305,-0.003227422
15.306,-0.003685177
15.307,-0.004085533
15.308,-0.004447687
15.309,-0.004771583
15.31,-0.005050907
15.311,-0.005283524
15.312,-0.005471347
15.313,-0.00562069
15.314,-0.00573898
15.315,-0.005832226
15.316,-0.005905942
15.317,-0.005964893
15.318,-0.006011932
15.319,-0.006050244
15.32,-0.006081354
15.321,-0.006107034
15.322,-0.006128337
15.323,-0.006146178
15.324,-0.006160777
15.325,-0.00617352
15.326,-0.006184379
15.327,-0.006193327
15.328,-0.006201195
15.329,-0.006208508
15.33,-0.006214298
15.331,-0.006219534
15.332,-0.006224188
15.333,-0.006228038
15.334,-0.006231501
15.335,-0.006234798
15.336,-0.00623754
15.337,-0.006239618
15.338,-0.006242194
15.339,-0.00624405
15.34,-0.006245934
15.341,-0.006247901
15.342,-0.006249452
15.343,-0.006250921
15.344,-0.006252195
15.345,-0.006253386
15.346,-0.006254522
15.347,-0.00625563
15.348,-0.006256517
15.349,-0.006257569
15.35,-0.006257985
15.351,-0.006258982
15.352,-0.006259813
15.353,-0.006260201
15.354,-0.006260921
15.355,-0.006261392
15.356,-0.006262251
15.357,-0.006262583
15.358,-0.006263137
15.359,-0.006263913
15.36,-0.006264329
15.361,-0.006264744
15.362,-0.006265603
15.363,-0.006265908
15.364,-0.006266351
15.365,-0.006266268
15.366,-0.006266683
15.367,-0.006266933
15.368,-0.006267431
15.369,-0.006267819
15.37,-0.006268179
15.371,-0.006268318
15.372,-0.006268567
15.373,-0.006269093
15.374,-0.006269232
15.375,-0.006269509
15.376,-0.006270008
15.377,-0.006270257
15.378,-0.006270562
15.379,-0.006270977
15.38,-0.006271088
15.381,-0.00627131
15.382,-0.006271864
15.383,-0.006271725
15.384,-0.006271698
15.385,-0.006271864
15.386,-0.006272113
15.387,-0.006272085
15.388,-0.006272473
15.389,-0.00627275
15.39,-0.00627311
15.391,-0.006273027
15.392,-0.006273554
15.393,-0.00627347
15.394,-0.006273997
15.395,-0.006274025
15.396,-0.006274357
15.397,-0.006274329
15.398,-0.006274717
15.399,-0.006274357
15.4,-0.006274939
15.401,-0.006213606
15.402,-0.005560521
15.403,-0.004580215
15.404,-0.003136475
15.405,-0.001627995
15.406,-0.000651928
15.407,-0.000224784
15.408,-7.21715E-05
15.409,-2.15591E-05
15.41,-5.2147E-06
15.411,-1.72863E-07
15.412,9.07531E-07
15.413,1.40618E-06
15.414,1.51698E-06
15.415,1.62779E-06
15.416,1.60009E-06
15.417,1.76631E-06
15.418,1.87712E-06
15.419,1.93252E-06
15.42,1.98793E-06
15.421,1.93252E-06
15.422,2.04333E-06
15.423,1.90482E-06
15.424,1.96022E-06
15.425,2.01563E-06
15.426,1.93252E-06
15.427,2.01563E-06
15.428,1.79401E-06
15.429,1.98793E-06
15.43,2.01563E-06
15.431,2.04333E-06
15.432,2.04333E-06
15.433,2.20955E-06
15.434,2.12644E-06
15.435,2.40346E-06
15.436,2.18184E-06
15.437,2.23725E-06
15.438,2.40346E-06
15.439,2.15414E-06
15.44,2.26495E-06
15.441,2.32036E-06
15.442,2.18184E-06
15.443,2.20955E-06
15.444,2.15414E-06
15.445,2.23725E-06
15.446,2.23725E-06
15.447,2.29265E-06
15.448,2.26495E-06
15.449,2.23725E-06
15.45,2.43116E-06
15.451,2.40346E-06
15.452,2.45887E-06
15.453,2.45887E-06
15.454,2.37576E-06
15.455,2.45887E-06
15.456,2.26495E-06
15.457,2.37576E-06
15.458,2.15414E-06
15.459,2.32036E-06
15.46,2.26495E-06
15.461,2.32036E-06
15.462,2.40346E-06
15.463,2.37576E-06
15.464,2.45887E-06
15.465,2.34806E-06
15.466,2.43116E-06
15.467,2.51427E-06
15.468,2.29265E-06
15.469,2.48657E-06
15.47,2.48657E-06
15.471,2.56968E-06
15.472,2.48657E-06
15.473,2.45887E-06
15.474,2.29265E-06
15.475,2.48657E-06
15.476,2.29265E-06
15.477,2.23725E-06
15.478,2.43116E-06
15.479,2.37576E-06
15.48,2.43116E-06
15.481,2.37576E-06
15.482,2.48657E-06
15.483,2.48657E-06
15.484,2.62508E-06
15.485,2.54197E-06
15.486,2.51427E-06
15.487,2.51427E-06
15.488,2.51427E-06
15.489,2.54197E-06
15.49,2.40346E-06
15.491,2.56968E-06
15.492,2.26495E-06
15.493,2.26495E-06
15.494,2.37576E-06
15.495,2.45887E-06
15.496,2.48657E-06
15.497,2.45887E-06
15.498,2.40346E-06
15.499,2.56968E-06
15.5,2.56968E-06
15.501,-0.000113226
15.502,-0.001051009
15.503,-0.001941725
15.504,-0.002663844
15.505,-0.003227367
15.506,-0.003685316
15.507,-0.004086281
15.508,-0.004448351
15.509,-0.004772054
15.51,-0.005051655
15.511,-0.005283413
15.512,-0.005471208
15.513,-0.005620857
15.514,-0.005738343
15.515,-0.005831755
15.516,-0.005905444
15.517,-0.005964339
15.518,-0.006011544
15.519,-0.006049801
15.52,-0.006081077
15.521,-0.006106813
15.522,-0.006128005
15.523,-0.006145845
15.524,-0.006160722
15.525,-0.006173409
15.526,-0.00618413
15.527,-0.006192995
15.528,-0.006200918
15.529,-0.006207871
15.53,-0.006213827
15.531,-0.00621898
15.532,-0.006223384
15.533,-0.006227484
15.534,-0.006231113
15.535,-0.006234105
15.536,-0.006237097
15.537,-0.006239563
15.538,-0.006241834
15.539,-0.006244023
15.54,-0.006246073
15.541,-0.006247901
15.542,-0.006249342
15.543,-0.006250754
15.544,-0.006252195
15.545,-0.006253081
15.546,-0.0062543
15.547,-0.006254965
15.548,-0.006256129
15.549,-0.006256849
15.55,-0.006257763
15.551,-0.006258373
15.552,-0.006259398
15.553,-0.006260146
15.554,-0.006260478
15.555,-0.00626142
15.556,-0.006261863
15.557,-0.006262611
15.558,-0.006263137
15.559,-0.006263581
15.56,-0.006264356
15.561,-0.006264495
15.562,-0.006265104
15.563,-0.006265575
15.564,-0.006265631
15.565,-0.00626624
15.566,-0.006266406
15.567,-0.006266462
15.568,-0.006267154
15.569,-0.006267376
15.57,-0.006267542
15.571,-0.006268318
15.572,-0.006268512
15.573,-0.006268789
15.574,-0.006269232
15.575,-0.006269537
15.576,-0.006269703
15.577,-0.006270174
15.578,-0.006270174
15.579,-0.006270589
15.58,-0.0062707
15.581,-0.006271171
15.582,-0.006271282
15.583,-0.006271365
15.584,-0.006271587
15.585,-0.006271919
15.586,-0.006272141
15.587,-0.006271975
15.588,-0.006272418
15.589,-0.006272695
15.59,-0.006273027
15.591,-0.00627336
15.592,-0.006273193
15.593,-0.006273581
15.594,-0.006273831
15.595,-0.006273969
15.596,-0.006274163
15.597,-0.006274052
15.598,-0.00627444
15.599,-0.006274385
15.6,-0.006274579
15.601,-0.006214132
15.602,-0.005562128
15.603,-0.004583761
15.604,-0.003143595
15.605,-0.001635336
15.606,-0.00065636
15.607,-0.000226668
15.608,-7.28363E-05
15.609,-2.16699E-05
15.61,-5.1039E-06
15.611,-2.00566E-07
15.612,1.29537E-06
15.613,1.48928E-06
15.614,1.6555E-06
15.615,1.76631E-06
15.616,1.82171E-06
15.617,1.84941E-06
15.618,1.87712E-06
15.619,1.76631E-06
15.62,1.90482E-06
15.621,1.87712E-06
15.622,1.90482E-06
15.623,1.84941E-06
15.624,1.84941E-06
15.625,1.96022E-06
15.626,2.01563E-06
15.627,2.07103E-06
15.628,2.12644E-06
15.629,2.15414E-06
15.63,2.26495E-06
15.631,2.34806E-06
15.632,2.23725E-06
15.633,2.15414E-06
15.634,2.37576E-06
15.635,2.23725E-06
15.636,2.18184E-06
15.637,2.12644E-06
15.638,2.18184E-06
15.639,2.09874E-06
15.64,2.09874E-06
15.641,2.15414E-06
15.642,2.09874E-06
15.643,2.20955E-06
15.644,2.26495E-06
15.645,2.23725E-06
15.646,2.29265E-06
15.647,2.37576E-06
15.648,2.48657E-06
15.649,2.43116E-06
15.65,2.37576E-06
15.651,2.34806E-06
15.652,2.32036E-06
15.653,2.23725E-06
15.654,2.29265E-06
15.655,2.23725E-06
15.656,2.20955E-06
15.657,2.23725E-06
15.658,2.26495E-06
15.659,2.26495E-06
15.66,2.34806E-06
15.661,2.32036E-06
15.662,2.37576E-06
15.663,2.48657E-06
15.664,2.65278E-06
15.665,2.29265E-06
15.666,2.40346E-06
15.667,2.45887E-06
15.668,2.45887E-06
15.669,2.37576E-06
15.67,2.34806E-06
15.671,2.26495E-06
15.672,2.29265E-06
15.673,2.32036E-06
15.674,2.40346E-06
15.675,2.32036E-06
15.676,2.37576E-06
15.677,2.45887E-06
15.678,2.40346E-06
15.679,2.48657E-06
15.68,2.54197E-06
15.681,2.51427E-06
15.682,2.59738E-06
15.683,2.48657E-06
15.684,2.65278E-06
15.685,2.51427E-06
15.686,2.34806E-06
15.687,2.37576E-06
15.688,2.37576E-06
15.689,2.34806E-06
15.69,2.37576E-06
15.691,2.45887E-06
15.692,2.43116E-06
15.693,2.45887E-06
15.694,2.59738E-06
15.695,2.43116E-06
15.696,2.65278E-06
15.697,2.56968E-06
15.698,2.48657E-06
15.699,2.56968E-06
15.7,2.43116E-06
15.701,-0.000112562
15.702,-0.001049541
15.703,-0.001940562
15.704,-0.002662792
15.705,-0.003227007
15.706,-0.003685621
15.707,-0.004085976
15.708,-0.004448407
15.709,-0.004771971
15.71,-0.005051184
15.711,-0.00528333
15.712,-0.005471236
15.713,-0.005620524
15.714,-0.005738537
15.715,-0.005831921
15.716,-0.00590561
15.717,-0.005964672
15.718,-0.006011406
15.719,-0.006050244
15.72,-0.006081133
15.721,-0.006107173
15.722,-0.006128227
15.723,-0.006146206
15.724,-0.006160888
15.725,-0.006173409
15.726,-0.006184213
15.727,-0.006193189
15.728,-0.00620089
15.729,-0.006207927
15.73,-0.006213772
15.731,-0.006219118
15.732,-0.00622344
15.733,-0.006227706
15.734,-0.006231113
15.735,-0.006234327
15.736,-0.006237291
15.737,-0.006240034
15.738,-0.006242056
15.739,-0.006244355
15.74,-0.006246128
15.741,-0.006247707
15.742,-0.006249148
15.743,-0.006250893
15.744,-0.006251641
15.745,-0.006252777
15.746,-0.006254134
15.747,-0.006255076
15.748,-0.006256073
15.749,-0.006256904
15.75,-0.006257846
15.751,-0.006258511
15.752,-0.006259425
15.753,-0.006260146
15.754,-0.006260866
15.755,-0.006261337
15.756,-0.006262112
15.757,-0.006262417
15.758,-0.00626311
15.759,-0.006263414
15.76,-0.006263664
15.761,-0.006264661
15.762,-0.006264689
15.763,-0.006265326
15.764,-0.006265631
15.765,-0.006266129
15.766,-0.006266296
15.767,-0.006266794
15.768,-0.00626696
15.769,-0.006267542
15.77,-0.006267985
15.771,-0.006267985
15.772,-0.006268512
15.773,-0.006268927
15.774,-0.006268955
15.775,-0.006269204
15.776,-0.006269564
15.777,-0.006269786
15.778,-0.006269841
15.779,-0.006270091
15.78,-0.006270617
15.781,-0.006270811
15.782,-0.00627106
15.783,-0.006271199
15.784,-0.006271476
15.785,-0.006271725
15.786,-0.006272002
15.787,-0.006272085
15.788,-0.006272279
15.789,-0.006272612
15.79,-0.006272612
15.791,-0.006272667
15.792,-0.006272944
15.793,-0.00627311
15.794,-0.006273193
15.795,-0.006273415
15.796,-0.006273637
15.797,-0.006273831
15.798,-0.006274163
15.799,-0.006274274
15.8,-0.006274468
15.801,-0.006214409
15.802,-0.005563097
15.803,-0.004585091
15.804,-0.003145867
15.805,-0.001638605
15.806,-0.000658549
15.807,-0.000227693
15.808,-7.30856E-05
15.809,-2.17531E-05
15.81,-5.04849E-06
15.811,-6.20534E-08
15.812,1.18456E-06
15.813,1.6555E-06
15.814,1.54469E-06
15.815,1.62779E-06
15.816,1.79401E-06
15.817,1.48928E-06
15.818,1.76631E-06
15.819,1.7386E-06
15.82,1.93252E-06
15.821,1.76631E-06
15.822,1.93252E-06
15.823,1.90482E-06
15.824,2.12644E-06
15.825,2.18184E-06
15.826,2.20955E-06
15.827,2.15414E-06
15.828,2.12644E-06
15.829,2.15414E-06
15.83,2.12644E-06
15.831,2.15414E-06
15.832,2.12644E-06
15.833,2.18184E-06
15.834,2.01563E-06
15.835,2.01563E-06
15.836,2.26495E-06
15.837,2.20955E-06
15.838,2.20955E-06
15.839,2.29265E-06
15.84,2.34806E-06
15.841,2.20955E-06
15.842,2.40346E-06
15.843,2.51427E-06
15.844,2.32036E-06
15.845,2.29265E-06
15.846,2.37576E-06
15.847,2.45887E-06
15.848,2.29265E-06
15.849,2.32036E-06
15.85,2.23725E-06
15.851,2.23725E-06
15.852,2.23725E-06
15.853,2.48657E-06
15.854,2.40346E-06
15.855,2.20955E-06
15.856,2.48657E-06
15.857,2.37576E-06
15.858,2.54197E-06
15.859,2.51427E-06
15.86,2.34806E-06
15.861,2.43116E-06
15.862,2.40346E-06
15.863,2.48657E-06
15.864,2.43116E-06
15.865,2.26495E-06
15.866,2.40346E-06
15.867,2.34806E-06
15.868,2.32036E-06
15.869,2.34806E-06
15.87,2.40346E-06
15.871,2.45887E-06
15.872,2.48657E-06
15.873,2.48657E-06
15.874,2.51427E-06
15.875,2.48657E-06
15.876,2.62508E-06
15.877,2.59738E-06
15.878,2.48657E-06
15.879,2.59738E-06
15.88,2.34806E-06
15.881,2.43116E-06
15.882,2.40346E-06
15.883,2.34806E-06
15.884,2.34806E-06
15.885,2.34806E-06
15.886,2.48657E-06
15.887,2.48657E-06
15.888,2.54197E-06
15.889,2.48657E-06
15.89,2.51427E-06
15.891,2.70819E-06
15.892,2.56968E-06
15.893,2.54197E-06
15.894,2.48657E-06
15.895,2.56968E-06
15.896,2.51427E-06
15.897,2.56968E-06
15.898,2.45887E-06
15.899,2.43116E-06
15.9,2.37576E-06
15.901,-0.000111924
15.902,-0.001048599
15.903,-0.001940146
15.904,-0.002662348
15.905,-0.003226508
15.906,-0.003684457
15.907,-0.004084425
15.908,-0.004446163
15.909,-0.004769755
15.91,-0.005049383
15.911,-0.005281447
15.912,-0.005469408
15.913,-0.005619028
15.914,-0.005736985
15.915,-0.005830426
15.916,-0.005904779
15.917,-0.005963286
15.918,-0.006010464
15.919,-0.006049025
15.92,-0.00608008
15.921,-0.006105732
15.922,-0.006127119
15.923,-0.006144876
15.924,-0.006159586
15.925,-0.006172052
15.926,-0.006182911
15.927,-0.006192192
15.928,-0.006200059
15.929,-0.006206985
15.93,-0.006212885
15.931,-0.006218176
15.932,-0.006222609
15.933,-0.006226875
15.934,-0.006230421
15.935,-0.006233357
15.936,-0.006236183
15.937,-0.006238732
15.938,-0.006241142
15.939,-0.006243081
15.94,-0.006245048
15.941,-0.006246488
15.942,-0.006248012
15.943,-0.006249729
15.944,-0.006251031
15.945,-0.006252029
15.946,-0.006253275
15.947,-0.006254411
15.948,-0.006255215
15.949,-0.006256295
15.95,-0.006256988
15.951,-0.006257929
15.952,-0.006258539
15.953,-0.006259093
15.954,-0.006259813
15.955,-0.006260533
15.956,-0.006261087
15.957,-0.006261226
15.958,-0.006262168
15.959,-0.006262473
15.96,-0.006263165
15.961,-0.006263498
15.962,-0.006263858
15.963,-0.006264744
15.964,-0.006264994
15.965,-0.00626552
15.966,-0.006265714
15.967,-0.006265935
15.968,-0.006266296
15.969,-0.006266628
15.97,-0.006267044
15.971,-0.006267237
15.972,-0.006267487
15.973,-0.006267847
15.974,-0.006267791
15.975,-0.006268373
15.976,-0.006268789
15.977,-0.006268927
15.978,-0.006269315
15.979,-0.006269426
15.98,-0.006269869
15.981,-0.006270146
15.982,-0.006270202
15.983,-0.006270811
15.984,-0.006270839
15.985,-0.006271088
15.986,-0.006271143
15.987,-0.00627131
15.988,-0.006271614
15.989,-0.006271448
15.99,-0.00627167
15.991,-0.006271947
15.992,-0.006272252
15.993,-0.006272473
15.994,-0.006272722
15.995,-0.006272833
15.996,-0.006273138
15.997,-0.00627336
15.998,-0.006273443
15.999,-0.006273526
16,-0.006273775
16.001,-0.006214021
16.002,-0.005563651
16.003,-0.004587667
16.004,-0.003149496
16.005,-0.001639907
16.006,-0.00065841
16.007,-0.000227277
16.008,-7.30579E-05
16.009,-2.17531E-05
16.01,-5.07619E-06
16.011,-3.4351E-08
16.012,9.90639E-07
16.013,1.35077E-06
16.014,1.46158E-06
16.015,1.57239E-06
16.016,1.6555E-06
16.017,1.79401E-06
16.018,1.6832E-06
16.019,1.93252E-06
16.02,1.96022E-06
16.021,1.90482E-06
16.022,2.18184E-06
16.023,1.98793E-06
16.024,2.12644E-06
16.025,2.18184E-06
16.026,2.09874E-06
16.027,1.96022E-06
16.028,2.07103E-06
16.029,2.12644E-06
16.03,2.04333E-06
16.031,2.09874E-06
16.032,2.01563E-06
16.033,2.12644E-06
16.034,2.20955E-06
16.035,2.18184E-06
16.036,2.26495E-06
16.037,2.37576E-06
16.038,2.23725E-06
16.039,2.45887E-06
16.04,2.40346E-06
16.041,2.20955E-06
16.042,2.37576E-06
16.043,2.34806E-06
16.044,2.26495E-06
16.045,2.20955E-06
16.046,2.15414E-06
16.047,2.18184E-06
16.048,2.43116E-06
16.049,2.15414E-06
16.05,2.32036E-06
16.051,2.40346E-06
16.052,2.34806E-06
16.053,2.43116E-06
16.054,2.40346E-06
16.055,2.45887E-06
16.056,2.51427E-06
16.057,2.32036E-06
16.058,2.34806E-06
16.059,2.40346E-06
16.06,2.32036E-06
16.061,2.26495E-06
16.062,2.18184E-06
16.063,2.43116E-06
16.064,2.45887E-06
16.065,2.18184E-06
16.066,2.40346E-06
16.067,2.40346E-06
16.068,2.40346E-06
16.069,2.62508E-06
16.07,2.48657E-06
16.071,2.48657E-06
16.072,2.51427E-06
16.073,2.48657E-06
16.074,2.54197E-06
16.075,2.45887E-06
16.076,2.34806E-06
16.077,2.43116E-06
16.078,2.37576E-06
16.079,2.34806E-06
16.08,2.37576E-06
16.081,2.34806E-06
16.082,2.40346E-06
16.083,2.40346E-06
16.084,2.59738E-06
16.085,2.56968E-06
16.086,2.51427E-06
16.087,2.70819E-06
16.088,2.51427E-06
16.089,2.59738E-06
16.09,2.43116E-06
16.091,2.51427E-06
16.092,2.40346E-06
16.093,2.40346E-06
16.094,2.40346E-06
16.095,2.34806E-06
16.096,2.48657E-06
16.097,2.26495E-06
16.098,2.56968E-06
16.099,2.56968E-06
16.1,2.68049E-06
16.101,-0.000111066
16.102,-0.001046937
16.103,-0.00193793
16.104,-0.002660298
16.105,-0.003224985
16.106,-0.003683321
16.107,-0.004084175
16.108,-0.004445997
16.109,-0.004770032
16.11,-0.005049383
16.111,-0.005281502
16.112,-0.005469574
16.113,-0.005618834
16.114,-0.005737207
16.115,-0.005830481
16.116,-0.005904336
16.117,-0.005963259
16.118,-0.006010103
16.119,-0.006048721
16.12,-0.00607972
16.121,-0.006105621
16.122,-0.006127035
16.123,-0.006144571
16.124,-0.006159724
16.125,-0.006172107
16.126,-0.006183161
16.127,-0.006192053
16.128,-0.00620017
16.129,-0.006206791
16.13,-0.006213051
16.131,-0.006217899
16.132,-0.00622272
16.133,-0.006226736
16.134,-0.006230255
16.135,-0.006233496
16.136,-0.006236017
16.137,-0.006238649
16.138,-0.00624128
16.139,-0.006243164
16.14,-0.006245131
16.141,-0.006246904
16.142,-0.006248427
16.143,-0.00625009
16.144,-0.006251336
16.145,-0.006252167
16.146,-0.006253636
16.147,-0.006254383
16.148,-0.006255547
16.149,-0.006256046
16.15,-0.006257015
16.151,-0.006257735
16.152,-0.0062584
16.153,-0.006259038
16.154,-0.006260118
16.155,-0.006260284
16.156,-0.006261087
16.157,-0.006261503
